Project,Package,Method,SLOC,Complexity,ModifyingCommits,Contributors,MaxExperienced,MinExperienced,MeanExperience,MedianExperience,StdevExperience
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::generateStateConsumerInitialStateNull,9,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::generateStateFunctionInitialStateNull,8,1,3,2,0.512583643965572,0.021838035897296364,0.2672108399314342,0.2672108399314342,0.34700954730259337
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::generateStateConsumerNull,8,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::generateConsumerStateNullAllowed,14,1,6,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::generateFunctionStateNullAllowed,13,1,7,2,0.512583643965572,0.021838035897296364,0.2672108399314342,0.2672108399314342,0.34700954730259337
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::justNull,22,5,2,2,0.512583643965572,0.021838035897296364,0.2672108399314342,0.2672108399314342,0.34700954730259337
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::mergeIterableIteratorNull,8,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::mergeIterableOneIsNull,3,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::mergeArrayOneIsNull,3,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::mergeDelayErrorIterableIteratorNull,8,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::mergeDelayErrorIterableOneIsNull,3,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::mergeDelayErrorArrayOneIsNull,3,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::usingFlowableSupplierReturnsNull,13,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipIterableIteratorNull,13,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipIterableFunctionReturnsNull,8,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipIterable2Null,8,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipIterable2IteratorNull,13,1,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipIterable2FunctionReturnsNull,8,1,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::bufferSupplierReturnsNull,8,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::bufferTimedSupplierReturnsNull,8,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::bufferOpenCloseCloseReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::bufferBoundarySupplierReturnsNull,8,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::collectInitialSupplierReturnsNull,11,1,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::concatMapReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::concatMapIterableReturnNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::concatMapIterableIteratorNull,13,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::debounceFunctionReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::delayWithFunctionReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::delayBothItemSupplierReturnsNull,8,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::distinctSupplierReturnsNull,13,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::distinctFunctionReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::distinctUntilChangedFunctionReturnsNull,8,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapFunctionReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapNotificationOnNextReturnsNull,18,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapNotificationOnCompleteReturnsNull,18,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapCombinerMapperReturnsNull,13,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapCombinerCombinerReturnsNull,13,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapIterableMapperReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapIterableMapperIteratorNull,13,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapIterableMapperIterableOneNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::flatMapIterableCombinerReturnsNull,13,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::groupByKeyNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::groupByValueReturnsNull,13,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::liftReturnsNull,8,3,3,2,0.512583643965572,0.021838035897296364,0.2672108399314342,0.2672108399314342,0.34700954730259337
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::mapReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::onErrorResumeNextFunctionReturnsNull,16,2,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::onErrorReturnFunctionReturnsNull,15,2,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::publishFunctionReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::reduceFunctionReturnsNull,8,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::reduceSeedFunctionReturnsNull,8,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::reduceWithSeedNull,8,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::reduceWithSeedReturnsNull,13,1,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::repeatWhenFunctionReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::replaySelectorNull,3,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::replaySelectorReturnsNull,8,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::replayBoundedSelectorReturnsNull,8,1,3,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::replayTimeBoundedSelectorReturnsNull,8,1,3,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::retryWhenFunctionReturnsNull,8,3,3,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::scanFunctionReturnsNull,8,1,3,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::scanSeedNull,8,1,2,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::scanSeedFunctionReturnsNull,8,1,3,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::scanSeedSupplierReturnsNull,13,1,5,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::scanSeedSupplierFunctionReturnsNull,13,1,5,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::startWithIterableIteratorNull,8,1,4,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::startWithIterableOneNull,3,1,4,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::startWithArrayOneNull,3,1,3,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::switchMapFunctionReturnsNull,8,1,3,2,0.512583643965572,0.001616194596359481,0.25709991928096576,0.25709991928096576,0.36130854841456406
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::timeoutSelectorReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::timeoutSelectorOtherNull,8,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::timeoutFirstItemReturnsNull,8,1,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::timestampUnitNull,3,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::timestampSchedulerNull,3,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::toListSupplierReturnsNull,8,1,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::toListSupplierReturnsNullSingle,8,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::toMapValueSelectorReturnsNull,13,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::toMapMapSupplierReturnsNull,18,1,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::toMultiMapValueSelectorReturnsNullAllowed,13,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::toMultimapMapSupplierReturnsNull,18,1,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::toMultimapMapCollectionSupplierReturnsNull,23,1,6,2,0.512583643965572,0.002182134791717683,0.25738288937864484,0.25738288937864484,0.3609083682646802
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::windowOpenCloseOpenNull,8,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::windowOpenCloseCloseReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::withLatestFromOtherNull,8,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::withLatestFromCombinerReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipWithIterableNull,8,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipWithIterableCombinerReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipWithIterableIteratorNull,13,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipWithIterableOneIsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipWithPublisherNull,8,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::zipWithCombinerReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::asyncSubjectOnNextNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::asyncSubjectOnErrorNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::behaviorSubjectOnNextNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::behaviorSubjectOnErrorNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::publishSubjectOnNextNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::publishSubjectOnErrorNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::replaycSubjectOnNextNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::replaySubjectOnErrorNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::serializedcSubjectOnNextNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::serializedSubjectOnErrorNull,5,1,4,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::combineLatestDelayErrorIterableFunctionReturnsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::combineLatestDelayErrorIterableIteratorNull,13,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.flowable,FlowableNullTests::combineLatestDelayErrorIterableOneIsNull,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::basic,21,1,5,3,0.512583643965572,0.021838035897296364,0.19744606888719013,0.057916526798702024,0.2735126739223299
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::basicWithCancellable,29,1,4,3,0.512583643965572,0.021838035897296364,0.19744606888719013,0.057916526798702024,0.2735126739223299
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::basicWithError,21,1,5,3,0.512583643965572,0.021838035897296364,0.19744606888719013,0.057916526798702024,0.2735126739223299
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::callbackThrows,10,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::onErrorNull,10,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::dispose,8,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::onErrorThrows,27,2,3,2,0.512583643965572,0.057916526798702024,0.28525008538213703,0.28525008538213703,0.3214982017312323
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::onCompleteThrows,27,2,3,2,0.512583643965572,0.057916526798702024,0.28525008538213703,0.28525008538213703,0.3214982017312323
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::onErrorThrows2,24,2,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::onCompleteThrows2,24,2,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::tryOnError,19,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.completable,CompletableCreateTest::emitterHasToString,8,1,2,2,0.512583643965572,3.62782176511668e-05,0.2563099610916116,0.2563099610916116,0.3624257179996564
RxJava,io.reactivex.rxjava3.tck,FromFutureTckTest::createPublisher,10,1,4,2,0.512583643965572,0.002182134791717683,0.25738288937864484,0.25738288937864484,0.3609083682646802
RxJava,io.reactivex.rxjava3.tck,FromFutureTckTest::maxElementsFromPublisher,3,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.tck,SwitchMapDelayErrorTckTest::createPublisher,7,1,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::lineNumber,9,3,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::maybeDocRefersToMaybeTypes,170,51,10,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::flowableDocRefersToFlowableTypes,127,41,9,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::parallelFlowableDocRefersToCorrectTypes,127,41,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::observableDocRefersToObservableTypes,91,26,8,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::singleDocRefersToSingleTypes,161,46,7,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::completableDocRefersToCompletableTypes,176,51,10,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::checkAtReturnAndSignatureMatch,31,8,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::aOrAn,10,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::aOrAn,97,13,5,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::missingClosingDD,24,9,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.validators,JavadocWording::backpressureMentionedWithoutAnnotation,10,3,3,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.maybe,MaybeEqualTest::dispose,3,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.maybe,MaybeEqualTest::predicateThrows,10,1,2,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.single,SingleFlatMapNotificationTest::dispose,5,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.single,SingleFlatMapNotificationTest::doubleOnSubscribe,10,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.single,SingleFlatMapNotificationTest::onSuccessNull,7,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.single,SingleFlatMapNotificationTest::onErrorNull,10,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.single,SingleFlatMapNotificationTest::onSuccessError,7,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.single,SingleFlatMapNotificationTest::onSucccessSuccess,6,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.single,SingleFlatMapNotificationTest::onErrorSuccess,9,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.single,SingleFlatMapNotificationTest::onErrorError,9,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::before,8,3,3,2,0.512583643965572,0.021838035897296364,0.2672108399314342,0.2672108399314342,0.34700954730259337
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::after,15,5,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::mergeObservableOfObservables,18,2,3,3,0.512583643965572,0.0021139317425334894,0.19087136750226916,0.057916526798702024,0.28000459643397124
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::mergeArray,9,1,3,2,0.512583643965572,0.0021139317425334894,0.25734878785405274,0.25734878785405274,0.36095659510325595
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::mergeList,12,1,3,3,0.512583643965572,0.0021139317425334894,0.17229323683327438,0.002182134791717683,0.29470013921376526
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::unSubscribeObservableOfObservables,42,4,3,3,0.512583643965572,0.0021139317425334894,0.19087136750226916,0.057916526798702024,0.28000459643397124
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::mergeArrayWithThreading,12,1,3,3,0.512583643965572,0.0021139317425334894,0.17229323683327438,0.002182134791717683,0.29470013921376526
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::synchronizationOfMultipleSequencesLoop,6,2,2,2,0.512583643965572,0.0021139317425334894,0.25734878785405274,0.25734878785405274,0.36095659510325595
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::synchronizationOfMultipleSequences,51,6,2,2,0.512583643965572,0.0021139317425334894,0.25734878785405274,0.25734878785405274,0.36095659510325595
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::error1,14,1,2,2,0.512583643965572,0.0021139317425334894,0.25734878785405274,0.25734878785405274,0.36095659510325595
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::error2,19,1,2,2,0.512583643965572,0.0021139317425334894,0.25734878785405274,0.25734878785405274,0.36095659510325595
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::TestSynchronousObservable::subscribe,5,1,3,2,0.512583643965572,0.057916526798702024,0.28525008538213703,0.28525008538213703,0.3214982017312323
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::TestASynchronousObservable::subscribe,16,2,3,2,0.512583643965572,0.057916526798702024,0.28525008538213703,0.28525008538213703,0.3214982017312323
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::TestErrorObservable::TestErrorObservable,3,1,1,1,0.512583643965572,0.512583643965572,0.512583643965572,0.512583643965572,None
RxJava,io.reactivex.rxjava3.internal.operators.observable,ObservableMergeTest::TestErrorObservable::subscribe,12,3,3,2,0.512583643965572,0.057916526798702024,0.28525008538213703,0.28525008538213703,0.3214982017312323
